419,slow,adj. 慢的；减速的；迟钝的 v. 变慢；变萧条 adv. 慢慢地；迟缓地 n. (Slow)人名；(英)斯洛
420,worse,adj. 更坏的；更差的；更恶劣的（bad的比较级）；（病情）更重的（ill的比较级） adv. 更糟；更坏；更恶劣地；更坏地 n. 更坏的事；更恶劣的事
421,particular,adj. 特别的；详细的；独有的；挑剔的 n. 详细说明；个别项目
422,bid,v. 投标；出价；表示；吩咐 n. 出价；叫牌；努力争取
423,battery,n. [电] 电池，蓄电池
424,tape,n. 胶带；磁带；带子；卷尺 v. 录音；用带子捆扎；用胶布把…封住
425,later,adv. 后来；稍后；随后 adj. 更迟的；更后的 n. (Later)人名；(德)拉特
426,envelope,n. 信封，封皮；包膜；[天] 包层；包迹
427,short,adj. 短的；不足的；矮的，低的 n. 短；缺乏；短路；短裤 adv. 不足；突然；唐突地
428,insect,n. 昆虫；卑鄙的人
429,might,n. 力量；威力；势力 v. 可以；或许（may的过去式）；应该 aux. 可能；也许
430,zone,n. 地带；地区；联防 v. 分成区
431,paint,v. 油漆；绘画；装饰；涂色于；描绘；（用语言，文字等）描写；擦脂粉等 n. 油漆；颜料，涂料；绘画作品；胭脂等化妆品；色彩，装饰
432,spring,n. 春天；弹簧；泉水；活力；跳跃 adj. 春天的 v. 生长；涌出；跃出；裂开
433,personally,adv. 亲自地；当面；个别地；就自己而言
434,directory,n. [计] 目录；工商名录；姓名地址录 adj. 指导的；咨询的
435,up,adv. 起来；上涨；向上 prep. 在…之上；向…的较高处 adj. 涨的；起床的；向上的 n. 上升；繁荣
436,warehouse,n. 仓库；货栈；大商店 v. 储入仓库；以他人名义购进（股票）
437,freeway,n. 高速公路
438,that,pron. 那；那个 adv. 那么；那样 conj. 因为；以至于 adj. 那；那个 n. (That)人名；(德)塔特
439,again,adv. 又，此外；再一次；再说；增加 n. （英、保）阿盖恩
440,digital,adj. 数字的；手指的 n. 数字；键
441,random,adj. [数] 随机的；任意的；胡乱的 n. 随意 adv. 胡乱地
442,maximum,n. [数] 极大，最大限度；最大量 adj. 最高的；最多的；最大极限的
443,horse,n. 马；骑兵；脚架；海洛因 v. 使骑马；系马于；捉弄
444,monkey,n. 猴子；顽童 v. 胡闹；捣蛋
445,flight,n. 飞行；班机；逃走 v. 射击；使惊飞
446,coin,v. 铸造（货币）；杜撰，创造 n. 硬币，钱币
447,willingness,n. 乐意；心甘情愿；自动自发
448,pork,n. 猪肉 vt. 与女子性交
449,abolish,v. 废除，废止；取消，革除
450,flood,v. 淹没；充满；溢出 n. 洪水；泛滥；一大批
451,react,v. 反应；影响；反抗；起反作用
452,offer,v. 提供；出价；试图 n. 提议；出价；意图；录取通知书
453,bend,v. 使弯曲；使屈服；使致力；使朝向 n. 弯曲
454,constant,adj. 不变的；恒定的；经常的 n. [数] 常数；恒量
455,guilty,adj. 有罪的；内疚的
456,web,n. 网；卷筒纸；蹼；织物；圈套 v. 用网缠住；使中圈套
457,description,n. 描述，描写；类型；说明书
458,fear,n. 害怕；恐惧；敬畏；担心 v. 害怕；敬畏；为…担心
459,choose,v. 选择，决定
460,prisoner,n. 囚犯，犯人；俘虏；刑事被告
461,towel,n. 毛巾，手巾；[纸] 纸巾 v. 用毛巾擦
462,tiny,adj. 微小的；很少的 n. (Tiny)人名；(葡、印)蒂尼
463,tension,n. 张力，拉力；紧张，不安；电压 vt. 使紧张；使拉紧
464,cover,v. 包括；采访，报导；涉及 n. 封面，封皮；盖子；掩蔽物;幌子，借口
465,tree,n. 树；木料；树状物 v. 把赶上树
466,founding,adj. 创办的；发起的 v. [机] 铸造；建造；以…为基础（found的ing形式） n. [机] 铸造；溶解
467,wonderful,adj. 极好的，精彩的，绝妙的；奇妙的；美妙；胜；神妙
468,position,n. 位置，方位；职位，工作；姿态；站位 v. 安置；把……放在适当位置
469,yard,n. 院子；码（英制中丈量长度单位，1码=3英尺）；庭院；帆桁 vt. 把…关进或围在畜栏里
470,else,adv. 其他；否则；另外 adj. 别的；其他的 n. (Else)人名；(英)埃尔斯；(德)埃尔泽；(芬、丹)埃尔塞
471,expand,v. 扩张；使膨胀；详述
472,mm,abbr. 毫米（millimeter） n. 缅甸的域名
473,country,n. 国家，国土；国民；乡下，农村；乡村；故乡 adj. 祖国的，故乡的；地方的，乡村的；国家的；粗鲁的；乡村音乐的
474,below,adv. 在下面，在较低处；在本页下面 prep. 在…下面 n. (Below)人名；(英、德、芬、瑞典)贝洛
475,press,v. 压；按；逼迫；紧抱 n. 压；按；新闻；出版社；[印刷] 印刷机
476,saucer,n. 茶托，浅碟；浅碟形物；眼睛
477,literature,n. 文学；文献；文艺；著作
478,meanwhile,adv. 同时，其间 n. 其间，其时
479,ridiculous,adj. 可笑的；荒谬的
480,least,adj. 最小的；最少的（little的最高级） adv. 最小；最少 n. 最小；最少
481,packet,n. 数据包，信息包；小包，小捆 vt. 包装，打包
482,failure,n. 失败；故障；失败者；破产
483,apartment,n. 公寓；房间
484,conscience,n. 道德心，良心
485,running,n. 运转；赛跑；流出 adj. 连续的；流动的；跑着的；运转着的 v. 跑；运转（run的ing形式）；行驶
486,worldwide,adj. 全世界的 adv. 在世界各地
487,on,adv. 向前地；作用中，行动中；继续着 prep. 向，朝……；关于；在……之上；在……时候 adj. 开着的；发生着的，正在进行中 n. (On)人名；(日)温(姓、名)；(缅、柬、印)翁
488,appendix,n. 附录；阑尾；附加物
489,Canada,n. 加拿大（北美洲国家）
490,parent,n. 父亲（或母亲）；父母亲；根源
491,kill,v. 杀死；扼杀；使终止；抵消 n. 杀戮；屠杀 adj. 致命的；致死的
492,frighten,v. 使惊吓；吓唬…
493,unsafe,adj. 不安全的；危险的；不安稳的
494,term,n. 术语；学期；期限；条款；(代数式等的)项 v. 把…叫做
495,bureaucratic,adj. 官僚的；官僚政治的
496,gown,n. 长袍，长外衣；礼服；睡袍；法衣 v. 使穿睡衣
497,crazy,adj. 疯狂的；狂热的，着迷的
498,outward,adj. 向外的；外面的；公开的；外服的；肉体的 adv. 向外（等于outwards）；在外；显而易见地 n. 外表；外面；物质世界
499,exploit,v. 开发，开拓；剥削；开采 n. 勋绩；功绩
500,divide,v. 划分；除；分开；使产生分歧 n. [地理] 分水岭，分水线
501,line,n. 路线，航线；排；绳 v. 排成一行；划线于；以线条标示；使…起皱纹
502,bag,n. 袋；猎获物；（俚）一瓶啤酒 v. 猎获；把…装入袋中；占据，私吞；使膨大
503,sail,v. 航行；启航，开船 n. 帆，篷；航行
504,untrue,adj. 不真实的；不合标准的；不忠实的；不正当的
505,reading,n. 阅读，朗读；读物；读数 adj. 阅读的 v. 阅读（read的ing形式）
506,toward,prep. 向；对于；为了；接近 adj. 即将来到的，进行中的 n. (Toward)人名；(英)特沃德
507,discrimination,n. 歧视；区别，辨别；识别力
508,interval,n. 间隔；间距；幕间休息
509,outgoing,adj. 对人友好的，开朗的；出发的，外出的；即将离职的；乐于助人的 n. 外出；流出；开支 v. 超过；优于（outgo的ing形式）
510,subtraction,n. [数] 减法；减少；差集
511,kid,n. 小孩；小山羊 v. 欺骗；取笑；戏弄 adj. 小山羊皮制的；较年幼的
512,singer,n. 歌手，歌唱家
513,hire,n. 雇用，租用；租金，工钱 v. 雇用；出租
514,Scottish,adj. 苏格兰的；苏格兰人的；苏格兰语的 n. 苏格兰人；苏格兰语
515,deadline,n. 截止期限，最后期限
516,rob,v. 抢劫；使…丧失；非法剥夺
517,April,n. 四月
518,truck,n. 卡车；交易；手推车 v. 驾驶卡车；以物易物 adj. （美）运货汽车的
519,gallery,n. 画廊；走廊；旁听席；地道 vt. 在…修建走廊；在…挖地道 vi. 挖地道
520,stove,n. 火炉；窑；温室 vt. 用火炉烤
521,Pacific,adj. 太平洋的 n. 太平洋
522,ripen,v. 使成熟
523,glad,adj. 高兴的；乐意的；令人高兴的；灿烂美丽的 vt. 使高兴 n. (Glad)人名；(塞、瑞典)格拉德；(英)格莱德；(法、挪)格拉
524,inch,n. 英寸；身高；少许 v. 使缓慢地移动
525,teach,v. 教；教授；教导 n. (Teach)人名；(英)蒂奇
526,sausage,n. 香肠；腊肠；装香肠的碎肉
527,northeast,adj. 东北的；向东北的；来自东北的 n. 东北 adv. 向东北；来自东北
528,insurance,n. 保险；保险费；保险契约；赔偿金
529,messy,adj. 凌乱的，散乱的；肮脏的，污秽的；麻烦的
530,countryside,n. 农村，乡下；乡下的全体居民
531,teapot,n. 茶壶
532,staff,n. 职员；参谋；棒；支撑 adj. 职员的；行政工作的 v. 供给人员；给…配备职员
533,canteen,n. 食堂，小卖部；水壶
534,touch,v. 接触；触动；使轻度受害 n. 接触；触觉；格调；少许
535,are,v. 是（be的第二人称单复数现在式） n. 公亩
536,fairness,n. 公平；美好；清晰；顺利性
537,report,n. 报告；报道；成绩单 v. 报告；报导；使报到
538,neck,n. 脖子；衣领；海峡 v. 搂著脖子亲吻；变狭窄
539,member,n. 成员；会员；议员
540,constitution,n. 宪法；体制；章程；构造；建立，组成；体格
541,pass,n. 及格；经过；护照；途径；传球 v. 经过；传递；变化；终止
542,medical,adj. 医学的；药的；内科的 n. 医生；体格检查
543,jam,n. 果酱；拥挤；困境；扣篮 v. 使堵塞；挤进，使塞满；混杂；压碎
544,behalf,n. 代表；利益
545,govern,v. 管理；支配；统治；控制 n. (Govern)人名；(英)戈文
546,cross,n. 交叉，十字；十字架，十字形物 v. 交叉；杂交；横过 adj. 交叉的，相反的；乖戾的；生气的
547,fifth,adj. 第五的；五分之一的 n. 第五；五分之一 num. 第五
548,dawn,n. 黎明；开端 v. 破晓；出现；被领悟
549,diverse,adj. 不同的；多种多样的；变化多的
550,someone,pron. 有人，某人
551,skateboard,n. 溜冰板 v. 用滑板滑行
552,wish,n. 希望；祝福；心愿 v. 祝愿；渴望；向…致问候语
553,smell,v. 嗅，闻；有…气味 n. 气味，嗅觉；臭味
554,matter,n. 物质；事件 v. 有关系；要紧
555,barbecue,n. 烤肉；吃烤肉的野宴 v. 烧烤；烤肉
556,aside,adv. 离开，撇开；在旁边 n. 旁白；私语，悄悄话；离题的话 prep. 在…旁边
557,appreciate,v. 欣赏；感激；领会；鉴别
558,lake,n. 湖；深红色颜料；胭脂红 vt. （使）血球溶解 vi. （使）血球溶解
559,my,pron. 我的 int. 哎呀（表示惊奇等）；喔唷 n. (My)人名；(越)美；(老、柬)米
560,plate,n. 碟；金属板；金属牌；感光底片 v. 电镀；给…装甲
561,approximately,adv. 大约，近似地；近于
562,diet,n. 饮食；食物；规定饮食 v. 节食
563,way,n. 方法；道路；方向；行业；习惯 adv. 大大地；远远地 adj. 途中的
564,diamond,n. 钻石，金刚石；菱形；方块牌 adj. 菱形的；金刚钻的
565,remain,v. 保持；依然；留下；剩余；逗留；残存 n. 遗迹；剩余物，残骸
566,aircraft,n. 飞机，航空器
567,curtain,n. 幕；窗帘 v. 遮蔽；装上门帘
568,dig,v. 挖，掘；探究 n. 戳，刺；挖苦
569,Scotland,n. 苏格兰
570,age,n. 年龄；时代；寿命，使用年限；阶段 v. 成熟；变老
571,bamboo,n. 竹，竹子 vt. 为…装上篾条 adj. 竹制的；土著居民的
572,arch,n. 弓形，拱形；拱门 adj. 主要的 v. 使…弯成弓形；用拱连接
573,poet,n. 诗人
574,fan,v. 煽动；刺激；吹拂 n. 迷；风扇；爱好者
575,breast,n. 乳房，胸部；胸怀；心情 v. 以胸对着；与…搏斗
576,sleeve,n. [机] 套筒，[机] 套管；袖子，[服装] 袖套 vt. 给……装袖子；给……装套筒
577,mentally,adv. 精神上，智力上；心理上
578,power,n. 力量，能力；电力，功率；政权，势力；[数] 幂 v. 激励；供以动力；使…有力量 adj. 借影响有权势人物以操纵权力的
579,via,prep. 渠道，通过；经由
580,tick,v. 标记号于；滴答地记录 n. 滴答声；扁虱；记号；赊欠
581,relax,v. 放松，休息；松懈，松弛；变从容；休养
582,drawing,n. 图画；牵引；素描术 v. 绘画；吸引（draw的ing形式）；拖曳
583,rough,adj. 粗糙的；粗略的；粗野的；艰苦的；未经加工的 v. 使粗糙；粗暴对待；草拟 n. 艰苦；高低不平的地面；未经加工的材料；粗糙的部分 adv. 粗糙地；粗略地；粗暴地
584,systematic,adj. 系统的；体系的；有系统的；[图情] 分类的；一贯的，惯常的
585,barber,v. 为…理发；修整 n. 理发师
586,trouble,n. 麻烦；烦恼；故障；动乱 v. 麻烦；使烦恼；折磨
587,male,adj. 男性的；雄性的；有力的 n. 男人；雄性动物
588,production,n. 成果；产品；生产；作品
589,down,adv. 向下，下去；在下面 adj. 向下的 n. 软毛，绒毛；[地质] 开阔的高地 prep. 沿着，往下 v. 打倒，击败
590,liquid,adj. 液体的；清澈的；明亮的；易变的 n. 液体，流体；流音
591,adolescence,n. 青春期
592,neighbour,n. n邻居;同胞；仁慈的人 v. 邻接 adj. 邻居的；邻近的
593,potential,n. 潜能；可能性；[电] 电势 adj. 潜在的；可能的；势的
594,first,adv. 第一；首先；优先；宁愿 n. 第一；开始；冠军 adj. 第一的；基本的；最早的 num. 第一
595,diagram,n. 图表；图解 v. 用图解法表示
596,memory,n. 记忆，记忆力；内存，[计] 存储器；回忆
597,unhappy,adj. 不快乐的；不幸福的；不适当的
598,distant,adj. 遥远的；冷漠的；远隔的；不友好的，冷淡的
599,fence,n. 栅栏；围墙；剑术 v. 防护；用篱笆围住；练习剑术
600,crowd,"n. 群众,一伙;一堆,许多,大众 v. 拥挤,挤满,挤进"
601,function,n. 功能；[数] 函数；职责；盛大的集会 v. 运行；活动；行使职责
602,bird,n. 鸟；家伙；羽毛球 v. 向…喝倒彩；起哄
603,classify,v. 分类；分等
604,explicit,adj. 明确的；清楚的；直率的；详述的
605,lightning,adj. 闪电的；快速的 n. 闪电 vi. 闪电
606,step,n. 步，脚步；步骤；步伐；梯级 v. 踏，踩；走
607,jog,v. 慢跑；轻推；蹒跚行进；使颠簸 n. 慢跑；轻推，轻撞
608,already,adv. 已经，早已；先前
609,night,n. 夜晚，晚上；黑暗，黑夜 adj. 夜晚的，夜间的
610,drawer,n. 抽屉；开票人；出票人；起草者；酒馆侍
611,wooden,adj. 木制的；僵硬的，呆板的
612,accessible,adj. 易接近的；可进入的；可理解的
